SalesKey,ProductKey,CustomerKey,LocationKey,DateKey,Quantity,Net Price,Sales Amount
48815,1818,3689,13,20090307,2,29.76,59.52
48816,1819,3802,15,20090307,2,29.76,59.52
48817,1819,3820,36,20090307,2,29.76,59.52
48818,1720,7171,9,20090307,3,65.2209,195.6627
48819,1704,1557,32,20090307,3,6.5007,19.5021
48820,1818,3768,20,20090307,3,29.76,89.28
48821,197,18395,37,20090307,3,278.907,836.721
48822,1819,3782,31,20090307,3,29.76,89.28
48823,1819,3826,28,20090307,3,29.76,89.28
48824,1819,3835,16,20090307,3,29.76,89.28
48825,1720,7168,15,20090307,4,65.2209,260.8836
48826,1704,1502,31,20090307,4,6.5007,26.0028
48827,1704,1547,17,20090307,4,6.5007,26.0028
48828,1818,3544,10,20090307,4,29.76,119.04
48829,1818,3773,15,20090307,4,29.76,119.04
48830,197,18410,13,20090307,4,278.907,1115.628
48831,1819,3787,7,20090307,4,29.76,119.04
48832,1745,16945,16,20090307,4,101.37,405.48
48833,2492,18921,115,20090308,1,23.7405,23.7405
48834,238,5813,65,20090308,1,540.55,540.55
48835,238,5815,73,20090308,1,540.55,540.55
48836,238,5816,75,20090308,1,540.55,540.55
48837,238,5817,78,20090308,1,540.55,540.55
48838,238,5818,80,20090308,1,540.55,540.55
48839,238,5820,265,20090308,1,540.55,540.55
48840,52,10652,273,20090308,1,189.9525,189.9525
48841,52,10654,82,20090308,1,189.9525,189.9525
48842,52,10658,255,20090308,1,189.9525,189.9525
48843,20,17044,57,20090308,1,127.3,127.3
48844,20,17045,57,20090308,1,127.3,127.3
48845,20,17048,196,20090308,1,127.3,127.3
48846,20,17049,68,20090308,1,127.3,127.3
48847,20,17050,76,20090308,1,127.3,127.3
48848,1837,5853,48,20090308,1,2519.4,2519.4
48849,1837,5855,88,20090308,1,2519.4,2519.4
48850,278,5833,275,20090308,1,342.0,342.0
48851,278,5836,258,20090308,1,342.0,342.0
48852,1880,13290,64,20090308,1,1519.05,1519.05
48853,1880,13291,255,20090308,1,1519.05,1519.05
48854,1880,13292,255,20090308,1,1519.05,1519.05
48855,692,18950,118,20090308,1,235.6,235.6
48856,1688,4290,64,20090308,1,8.436,8.436
48857,1688,4291,286,20090308,1,8.436,8.436
48858,1688,4293,206,20090308,1,8.436,8.436
48859,1688,4295,275,20090308,1,8.436,8.436
48860,1688,4296,46,20090308,1,8.436,8.436
48861,1688,4297,88,20090308,1,8.436,8.436
48862,1688,4298,261,20090308,1,8.436,8.436
48863,1688,4300,200,20090308,1,8.436,8.436
48864,1688,4301,272,20090308,1,8.436,8.436
48865,1688,4302,56,20090308,1,8.436,8.436
48866,1688,4303,72,20090308,1,8.436,8.436
48867,1688,4306,47,20090308,1,8.436,8.436
48868,1688,4307,255,20090308,1,8.436,8.436
48869,1688,4308,71,20090308,1,8.436,8.436
48870,1688,4310,47,20090308,1,8.436,8.436
48871,544,18944,116,20090308,1,474.05,474.05
48872,744,18921,115,20090308,1,37.905,37.905
48873,1529,18921,115,20090308,1,242.25,242.25
48874,1281,18921,115,20090308,1,14.2405,14.2405
48875,1205,18921,115,20090308,1,1501.0,1501.0
48876,1136,18921,115,20090308,1,456.475,456.475
48877,1641,18921,115,20090308,1,12.027,12.027
48878,310,18921,115,20090308,1,284.05,284.05
48879,2191,18921,115,20090308,1,322.05,322.05
48880,2189,18921,115,20090308,1,154.85,154.85
48881,1167,18921,115,20090308,1,152.0,152.0
48882,962,18921,115,20090308,1,178.6,178.6
48883,2208,18921,115,20090308,1,255.075,255.075
48884,1738,18921,115,20090308,1,26.6,26.6
48885,1998,18921,115,20090308,1,132.9905,132.9905
48886,1633,18921,115,20090308,1,13.1955,13.1955
48887,2335,18921,115,20090308,1,322.05,322.05
48888,1441,18921,115,20090308,1,190.0,190.0
48889,1925,18921,115,20090308,1,265.9905,265.9905
48890,1067,18921,115,20090308,1,321.1,321.1
48891,2081,18921,115,20090308,1,170.9905,170.9905
48892,2435,18921,115,20090308,1,42.7405,42.7405
48893,1375,18921,115,20090308,1,39.9,39.9
48894,2153,18921,115,20090308,1,708.6905,708.6905
48895,1380,18921,115,20090308,1,19.95,19.95
48896,1815,18921,115,20090308,1,30.4,30.4
48897,1954,18921,115,20090308,1,284.9905,284.9905
48898,1166,18921,115,20090308,1,156.75,156.75
48899,1530,18921,115,20090308,1,252.7,252.7
48900,1250,18921,115,20090308,1,56.9905,56.9905
48901,544,18944,116,20090308,2,474.05,948.1
48902,744,18921,115,20090308,2,37.905,75.81
48903,1837,5854,56,20090308,2,2519.4,5038.8
48904,1529,18921,115,20090308,2,242.25,484.5
48905,1281,18921,115,20090308,2,14.2405,28.481
48906,1205,18921,115,20090308,2,1501.0,3002.0
48907,1136,18921,115,20090308,2,456.475,912.95
48908,2189,18921,115,20090308,2,154.85,309.7
48909,1167,18921,115,20090308,2,152.0,304.0
48910,2208,18921,115,20090308,2,255.075,510.15
48911,1738,18921,115,20090308,2,26.6,53.2
48912,1998,18921,115,20090308,2,132.9905,265.981
48913,1633,18921,115,20090308,2,13.1955,26.391
48914,1441,18921,115,20090308,2,190.0,380.0
48915,1925,18921,115,20090308,2,265.9905,531.981
48916,692,18950,118,20090308,2,235.6,471.2
48917,2081,18921,115,20090308,2,170.9905,341.981
48918,2435,18921,115,20090308,2,42.7405,85.481
48919,1375,18921,115,20090308,2,39.9,79.8
48920,2153,18921,115,20090308,2,708.6905,1417.381
48921,1880,13293,63,20090308,2,1519.05,3038.1
48922,1380,18921,115,20090308,2,19.95,39.9
48923,1688,4299,258,20090308,2,8.436,16.872
48924,1815,18921,115,20090308,2,30.4,60.8
48925,1954,18921,115,20090308,2,284.9905,569.981
48926,1166,18921,115,20090308,2,156.75,313.5
48927,2492,18921,115,20090308,2,23.7405,47.481
48928,2492,18921,115,20090308,3,23.7405,71.2215
48929,238,5814,67,20090308,3,540.55,1621.65
48930,744,18921,115,20090308,3,37.905,113.715
48931,1281,18921,115,20090308,3,14.2405,42.7215
48932,1641,18921,115,20090308,3,12.027,36.081
48933,2189,18921,115,20090308,3,154.85,464.55
48934,1167,18921,115,20090308,3,152.0,456.0
48935,962,18921,115,20090308,3,178.6,535.8
48936,1738,18921,115,20090308,3,26.6,79.8
48937,1998,18921,115,20090308,3,132.9905,398.9715
48938,2335,18921,115,20090308,3,322.05,966.15
48939,1441,18921,115,20090308,3,190.0,570.0
48940,1067,18921,115,20090308,3,321.1,963.3
48941,692,18950,118,20090308,3,235.6,706.8
48942,2081,18921,115,20090308,3,170.9905,512.9715
48943,2435,18921,115,20090308,3,42.7405,128.2215
48944,2153,18921,115,20090308,3,708.6905,2126.0715
48945,1688,4304,72,20090308,3,8.436,25.308
48946,1815,18921,115,20090308,3,30.4,91.2
48947,1954,18921,115,20090308,3,284.9905,854.9715
48948,1166,18921,115,20090308,3,156.75,470.25
48949,1530,18921,115,20090308,3,252.7,758.1
48950,1250,18921,115,20090308,3,56.9905,170.9715
48951,2492,18921,115,20090308,4,23.7405,94.962
48952,238,5819,85,20090308,4,540.55,2162.2
48953,544,18944,116,20090308,4,474.05,1896.2
48954,52,10655,65,20090308,4,189.9525,759.81
48955,744,18921,115,20090308,4,37.905,151.62
48956,1837,5846,87,20090308,4,2519.4,10077.6
48957,1281,18921,115,20090308,4,14.2405,56.962
48958,1205,18921,115,20090308,4,1501.0,6004.0
48959,1136,18921,115,20090308,4,456.475,1825.9
48960,1641,18921,115,20090308,4,12.027,48.108
48961,310,18921,115,20090308,4,284.05,1136.2
48962,2191,18921,115,20090308,4,322.05,1288.2
48963,2189,18921,115,20090308,4,154.85,619.4
48964,1167,18921,115,20090308,4,152.0,608.0
48965,962,18921,115,20090308,4,178.6,714.4
48966,2208,18921,115,20090308,4,255.075,1020.3
48967,1738,18921,115,20090308,4,26.6,106.4
48968,1633,18921,115,20090308,4,13.1955,52.782
48969,2335,18921,115,20090308,4,322.05,1288.2
48970,1441,18921,115,20090308,4,190.0,760.0
48971,1067,18921,115,20090308,4,321.1,1284.4
48972,278,5834,63,20090308,4,342.0,1368.0
48973,2435,18921,115,20090308,4,42.7405,170.962
48974,1375,18921,115,20090308,4,39.9,159.6
48975,1380,18921,115,20090308,4,19.95,79.8
48976,1688,4294,199,20090308,4,8.436,33.744
48977,1688,4309,45,20090308,4,8.436,33.744
48978,1815,18921,115,20090308,4,30.4,121.6
48979,1166,18921,115,20090308,4,156.75,627.0
48980,1530,18921,115,20090308,4,252.7,1010.8
48981,1250,18921,115,20090308,4,56.9905,227.962
48982,1577,11831,13,20090309,1,203.67,203.67
48983,2478,4684,19,20090309,1,195.3,195.3
48984,2478,4685,39,20090309,1,195.3,195.3
48985,2478,4690,38,20090309,1,195.3,195.3
48986,2478,4694,14,20090309,1,195.3,195.3
48987,1708,8178,15,20090309,1,65.2209,65.2209
48988,1708,8197,29,20090309,1,65.2209,65.2209
48989,1708,8198,15,20090309,1,65.2209,65.2209
48990,1708,8299,8,20090309,1,65.2209,65.2209
48991,1708,8312,12,20090309,1,65.2209,65.2209
48992,1708,8340,19,20090309,1,65.2209,65.2209
48993,1708,8341,28,20090309,1,65.2209,65.2209
48994,1782,6846,10,20090309,1,39.99,39.99
48995,1782,6848,23,20090309,1,39.99,39.99
48996,1782,6849,36,20090309,1,39.99,39.99
48997,1782,6852,8,20090309,1,39.99,39.99
48998,1782,6853,12,20090309,1,39.99,39.99
48999,1782,6854,15,20090309,1,39.99,39.99
49000,1782,6857,22,20090309,1,39.99,39.99
49001,1782,6858,37,20090309,1,39.99,39.99
49002,1782,6874,23,20090309,1,39.99,39.99
49003,1782,6876,30,20090309,1,39.99,39.99
49004,1782,6877,30,20090309,1,39.99,39.99
49005,1782,6878,34,20090309,1,39.99,39.99
49006,1782,6894,32,20090309,1,39.99,39.99
49007,1782,6899,14,20090309,1,39.99,39.99
49008,1782,6902,20,20090309,1,39.99,39.99
49009,1782,6903,6,20090309,1,39.99,39.99
49010,1782,6929,25,20090309,1,39.99,39.99
49011,1782,6930,17,20090309,1,39.99,39.99
49012,613,19066,27,20090309,1,650.07,650.07
49013,599,19066,27,20090309,1,2134.35,2134.35
49014,599,19066,27,20090309,2,2134.35,4268.7
49015,1782,6855,13,20090309,2,39.99,79.98
49016,1708,8326,10,20090309,2,65.2209,130.4418
49017,613,19066,27,20090309,3,650.07,1950.21
49018,1577,11837,39,20090309,4,203.67,814.68
49019,2478,4704,22,20090309,4,195.3,781.2
49020,613,19066,27,20090309,4,650.07,2600.28
49021,1156,18922,220,20090310,1,1520.0,1520.0
49022,1917,18922,220,20090310,1,468.35,468.35
49023,906,18922,220,20090310,1,72.1905,72.1905
49024,2128,18922,220,20090310,1,1567.5,1567.5
49025,1442,18922,220,20090310,1,502.55,502.55
49026,1615,18922,220,20090310,1,275.4905,275.4905
49027,2059,18922,220,20090310,1,94.9905,94.9905
49028,997,18922,220,20090310,1,187.055,187.055
49029,1781,18922,220,20090310,1,40.85,40.85
49030,158,19120,1,20090310,1,879.992,879.992
49031,134,19120,1,20090310,1,279.96,279.96
49032,159,19120,1,20090310,1,879.992,879.992
49033,128,19120,1,20090310,1,114.72,114.72
49034,682,19125,2,20090310,1,108.8,108.8
49035,682,19125,2,20090310,2,108.8,217.6
49036,134,19120,1,20090310,2,279.96,559.92
49037,159,19120,1,20090310,2,879.992,1759.984
49038,128,19120,1,20090310,2,114.72,229.44
49039,1156,18922,220,20090310,2,1520.0,3040.0
49040,1917,18922,220,20090310,2,468.35,936.7
49041,906,18922,220,20090310,2,72.1905,144.381
49042,2128,18922,220,20090310,2,1567.5,3135.0
49043,1442,18922,220,20090310,2,502.55,1005.1
49044,1615,18922,220,20090310,2,275.4905,550.981
49045,2059,18922,220,20090310,2,94.9905,189.981
49046,997,18922,220,20090310,2,187.055,374.11
49047,1781,18922,220,20090310,2,40.85,81.7
49048,1156,18922,220,20090310,3,1520.0,4560.0
49049,906,18922,220,20090310,3,72.1905,216.5715
49050,2059,18922,220,20090310,3,94.9905,284.9715
49051,997,18922,220,20090310,3,187.055,561.165
49052,1781,18922,220,20090310,3,40.85,122.55
49053,682,19125,2,20090310,3,108.8,326.4
49054,134,19120,1,20090310,3,279.96,839.88
49055,159,19120,1,20090310,3,879.992,2639.976
49056,128,19120,1,20090310,3,114.72,344.16
49057,1917,18922,220,20090310,4,468.35,1873.4
49058,906,18922,220,20090310,4,72.1905,288.762
49059,2128,18922,220,20090310,4,1567.5,6270.0
49060,1442,18922,220,20090310,4,502.55,2010.2
49061,1615,18922,220,20090310,4,275.4905,1101.962
49062,2059,18922,220,20090310,4,94.9905,379.962
49063,1781,18922,220,20090310,4,40.85,163.4
49064,158,19120,1,20090310,4,879.992,3519.968
49065,128,19120,1,20090310,4,114.72,458.88
49066,143,19120,1,20090311,1,239.992,239.992
49067,135,19120,1,20090311,1,279.96,279.96
49068,674,19125,2,20090311,1,167.2,167.2
49069,674,19125,2,20090311,3,167.2,501.6
49070,143,19120,1,20090311,3,239.992,719.976
49071,674,19125,2,20090311,4,167.2,668.8
49072,135,19120,1,20090311,4,279.96,1119.84
49073,649,19125,2,20090312,1,72.8,72.8
49074,696,19125,2,20090312,1,152.0,152.0
49075,649,19125,2,20090312,2,72.8,145.6
49076,649,19125,2,20090312,3,72.8,218.4
49077,696,19125,2,20090312,3,152.0,456.0
49078,649,19125,2,20090312,4,72.8,291.2
49079,696,19125,2,20090312,4,152.0,608.0
49080,165,19120,1,20090313,1,610.808,610.808
49081,686,19125,2,20090313,1,119.2,119.2
49082,693,19125,2,20090313,1,183.2,183.2
49083,671,19125,2,20090313,1,127.2,127.2
49084,686,19125,2,20090313,2,119.2,238.4
49085,693,19125,2,20090313,2,183.2,366.4
49086,671,19125,2,20090313,2,127.2,254.4
49087,165,19120,1,20090313,2,610.808,1221.616
49088,686,19125,2,20090313,3,119.2,357.6
49089,693,19125,2,20090313,3,183.2,549.6
49090,671,19125,2,20090313,4,127.2,508.8
49091,165,19120,1,20090313,4,610.808,2443.232
49092,61,19057,13,20090314,1,168.33,168.33
49093,81,19056,36,20090314,1,37.7115,37.7115
49094,105,19056,36,20090314,1,106.95,106.95
49095,79,19056,36,20090314,1,37.7115,37.7115
49096,81,19056,36,20090314,2,37.7115,75.423
49097,105,19056,36,20090314,2,106.95,213.9
49098,79,19056,36,20090314,2,37.7115,75.423
49099,61,19057,13,20090314,2,168.33,336.66
49100,81,19056,36,20090314,3,37.7115,113.1345
49101,105,19056,36,20090314,3,106.95,320.85
49102,79,19056,36,20090314,3,37.7115,113.1345
49103,61,19057,13,20090314,4,168.33,673.32
49104,81,19056,36,20090314,4,37.7115,150.846
49105,105,19056,36,20090314,4,106.95,427.8
49106,79,19056,36,20090314,4,37.7115,150.846
49107,1702,18923,146,20090315,1,16.1405,16.1405
49108,51,10763,262,20090315,1,189.9525,189.9525
49109,51,10764,274,20090315,1,189.9525,189.9525
49110,51,10766,202,20090315,1,189.9525,189.9525
49111,51,10768,44,20090315,1,189.9525,189.9525
49112,51,10770,57,20090315,1,189.9525,189.9525
49113,51,10771,275,20090315,1,189.9525,189.9525
49114,257,7083,261,20090315,1,407.55,407.55
49115,257,7084,265,20090315,1,407.55,407.55
49116,257,7085,274,20090315,1,407.55,407.55
49117,257,7087,57,20090315,1,407.55,407.55
49118,257,7088,64,20090315,1,407.55,407.55
49119,257,7089,69,20090315,1,407.55,407.55
49120,257,7094,204,20090315,1,407.55,407.55
49121,257,7095,44,20090315,1,407.55,407.55
49122,257,7096,46,20090315,1,407.55,407.55
49123,257,7097,46,20090315,1,407.55,407.55
49124,257,7099,205,20090315,1,407.55,407.55
49125,53,7826,79,20090315,1,281.2,281.2
49126,53,7831,44,20090315,1,281.2,281.2
49127,53,7833,78,20090315,1,281.2,281.2
49128,53,7851,72,20090315,1,281.2,281.2
49129,53,7936,66,20090315,1,281.2,281.2
49130,53,7937,88,20090315,1,281.2,281.2
49131,53,7954,44,20090315,1,281.2,281.2
49132,231,7077,53,20090315,1,540.55,540.55
49133,231,7080,66,20090315,1,540.55,540.55
49134,231,7081,75,20090315,1,540.55,540.55
49135,1873,13498,272,20090315,1,1889.55,1889.55
49136,1699,4780,257,20090315,1,6.536,6.536
49137,1699,4781,47,20090315,1,6.536,6.536
49138,1699,4783,286,20090315,1,6.536,6.536
49139,1699,4818,196,20090315,1,6.536,6.536
49140,1699,4819,255,20090315,1,6.536,6.536
49141,1699,4826,276,20090315,1,6.536,6.536
49142,1699,4828,261,20090315,1,6.536,6.536
49143,1699,4835,284,20090315,1,6.536,6.536
49144,1699,4836,60,20090315,1,6.536,6.536
49145,1699,4837,73,20090315,1,6.536,6.536
49146,1699,4838,257,20090315,1,6.536,6.536
49147,1699,4841,205,20090315,1,6.536,6.536
49148,1699,4842,71,20090315,1,6.536,6.536
49149,1699,4843,279,20090315,1,6.536,6.536
49150,1699,4844,286,20090315,1,6.536,6.536
49151,1699,4846,201,20090315,1,6.536,6.536
49152,278,7100,63,20090315,1,342.0,342.0
49153,278,7101,74,20090315,1,342.0,342.0
49154,278,7103,85,20090315,1,342.0,342.0
49155,278,7105,281,20090315,1,342.0,342.0
49156,278,7106,205,20090315,1,342.0,342.0
49157,278,7108,48,20090315,1,342.0,342.0
49158,241,7109,56,20090315,1,312.55,312.55
49159,241,7110,66,20090315,1,312.55,312.55
49160,241,7111,70,20090315,1,312.55,312.55
49161,241,7112,72,20090315,1,312.55,312.55
49162,241,7114,86,20090315,1,312.55,312.55
49163,241,7115,87,20090315,1,312.55,312.55
49164,241,7116,276,20090315,1,312.55,312.55
49165,1840,13501,273,20090315,1,1519.05,1519.05
49166,1840,13508,261,20090315,1,1519.05,1519.05
49167,1840,13509,201,20090315,1,1519.05,1519.05
49168,1840,13511,284,20090315,1,1519.05,1519.05
49169,1840,13512,206,20090315,1,1519.05,1519.05
49170,1840,13514,56,20090315,1,1519.05,1519.05
49171,1840,13515,72,20090315,1,1519.05,1519.05
49172,56,18911,219,20090315,1,281.2,281.2
49173,583,18946,266,20090315,1,238.45,238.45
49174,694,18952,132,20090315,1,96.9,96.9
49175,714,18952,132,20090315,1,150.1,150.1
49176,1270,18923,146,20090315,1,6.6025,6.6025
49177,828,18923,146,20090315,1,22.705,22.705
49178,2143,18923,146,20090315,1,154.85,154.85
49179,858,18923,146,20090315,1,28.4525,28.4525
49180,2095,18923,146,20090315,1,1401.25,1401.25
49181,970,18923,146,20090315,1,188.1,188.1
49182,226,18923,146,20090315,1,284.05,284.05
49183,1979,18923,146,20090315,1,265.9905,265.9905
49184,1375,18923,146,20090315,1,39.9,39.9
49185,1362,18923,146,20090315,1,16.1405,16.1405
49186,1579,18923,146,20090315,1,208.05,208.05
49187,303,18923,146,20090315,1,825.55,825.55
49188,279,18923,146,20090315,1,284.05,284.05
49189,2098,18923,146,20090315,1,482.6,482.6
49190,1019,18923,146,20090315,1,254.6,254.6
49191,1043,18923,146,20090315,1,219.45,219.45
49192,1899,18923,146,20090315,1,468.35,468.35
49193,1092,18923,146,20090315,1,639.35,639.35
49194,2093,18923,146,20090315,1,482.6,482.6
49195,949,18923,146,20090315,1,254.6,254.6
49196,906,18923,146,20090315,1,72.1905,72.1905
49197,2126,18923,146,20090315,1,141.55,141.55
49198,1614,18923,146,20090315,1,246.9905,246.9905
49199,2101,18923,146,20090315,1,833.625,833.625
49200,1085,18923,146,20090315,1,539.6,539.6
49201,992,18923,146,20090315,1,275.5,275.5
49202,1661,18923,146,20090315,1,5.225,5.225
49203,2189,18923,146,20090315,1,154.85,154.85
49204,1026,18923,146,20090315,1,188.1,188.1
49205,1758,18923,146,20090315,1,48.013,48.013
49206,452,18923,146,20090315,1,208.9525,208.9525
49207,1415,18923,146,20090315,1,285.0,285.0
49208,478,18923,146,20090315,1,645.05,645.05
49209,2389,18923,146,20090315,1,104.4905,104.4905
49210,1388,18923,146,20090315,1,31.3405,31.3405
49211,2410,18923,146,20090315,1,28.4905,28.4905
49212,768,18923,146,20090315,1,17.005,17.005
49213,2006,18923,146,20090315,1,90.2405,90.2405
49214,1307,18923,146,20090315,1,64.6,64.6
49215,1901,18923,146,20090315,1,265.9905,265.9905
49216,2276,18923,146,20090315,1,75.9525,75.9525
49217,56,18910,93,20090315,1,281.2,281.2
49218,2442,18923,146,20090315,1,9.4905,9.4905
49219,1270,18923,146,20090315,2,6.6025,13.205
49220,828,18923,146,20090315,2,22.705,45.41
49221,2143,18923,146,20090315,2,154.85,309.7
49222,1702,18923,146,20090315,2,16.1405,32.281
49223,2095,18923,146,20090315,2,1401.25,2802.5
49224,56,18911,219,20090315,2,281.2,562.4
49225,226,18923,146,20090315,2,284.05,568.1
49226,1375,18923,146,20090315,2,39.9,79.8
49227,1362,18923,146,20090315,2,16.1405,32.281
49228,1579,18923,146,20090315,2,208.05,416.1
49229,279,18923,146,20090315,2,284.05,568.1
49230,2098,18923,146,20090315,2,482.6,965.2
49231,1019,18923,146,20090315,2,254.6,509.2
49232,1899,18923,146,20090315,2,468.35,936.7
49233,1092,18923,146,20090315,2,639.35,1278.7
49234,2093,18923,146,20090315,2,482.6,965.2
49235,694,18952,132,20090315,2,96.9,193.8
49236,906,18923,146,20090315,2,72.1905,144.381
49237,2126,18923,146,20090315,2,141.55,283.1
49238,1699,4782,81,20090315,2,6.536,13.072
49239,278,7102,75,20090315,2,342.0,684.0
49240,2101,18923,146,20090315,2,833.625,1667.25
49241,1085,18923,146,20090315,2,539.6,1079.2
49242,992,18923,146,20090315,2,275.5,551.0
49243,1661,18923,146,20090315,2,5.225,10.45
49244,2189,18923,146,20090315,2,154.85,309.7
49245,241,7113,81,20090315,2,312.55,625.1
49246,1758,18923,146,20090315,2,48.013,96.026
49247,452,18923,146,20090315,2,208.9525,417.905
49248,478,18923,146,20090315,2,645.05,1290.1
49249,2389,18923,146,20090315,2,104.4905,208.981
49250,949,18923,146,20090315,2,254.6,509.2
49251,714,18952,132,20090315,2,150.1,300.2
49252,2410,18923,146,20090315,2,28.4905,56.981
49253,768,18923,146,20090315,2,17.005,34.01
49254,2006,18923,146,20090315,2,90.2405,180.481
49255,1901,18923,146,20090315,2,265.9905,531.981
49256,2276,18923,146,20090315,2,75.9525,151.905
49257,2442,18923,146,20090315,2,9.4905,18.981
49258,1270,18923,146,20090315,3,6.6025,19.8075
49259,828,18923,146,20090315,3,22.705,68.115
49260,2143,18923,146,20090315,3,154.85,464.55
49261,858,18923,146,20090315,3,28.4525,85.3575
49262,1702,18923,146,20090315,3,16.1405,48.4215
49263,583,18946,266,20090315,3,238.45,715.35
49264,970,18923,146,20090315,3,188.1,564.3
49265,56,18910,93,20090315,3,281.2,843.6
49266,226,18923,146,20090315,3,284.05,852.15
49267,1979,18923,146,20090315,3,265.9905,797.9715
49268,1375,18923,146,20090315,3,39.9,119.7
49269,257,7098,275,20090315,3,407.55,1222.65
49270,303,18923,146,20090315,3,825.55,2476.65
49271,279,18923,146,20090315,3,284.05,852.15
49272,1840,13499,205,20090315,3,1519.05,4557.15
49273,1840,13510,279,20090315,3,1519.05,4557.15
49274,1092,18923,146,20090315,3,639.35,1918.05
49275,949,18923,146,20090315,3,254.6,763.8
49276,694,18952,132,20090315,3,96.9,290.7
49277,906,18923,146,20090315,3,72.1905,216.5715
49278,2126,18923,146,20090315,3,141.55,424.65
49279,1614,18923,146,20090315,3,246.9905,740.9715
49280,278,7107,44,20090315,3,342.0,1026.0
49281,53,7825,66,20090315,3,281.2,843.6
49282,2101,18923,146,20090315,3,833.625,2500.875
49283,1085,18923,146,20090315,3,539.6,1618.8
49284,1661,18923,146,20090315,3,5.225,15.675
49285,2189,18923,146,20090315,3,154.85,464.55
49286,1026,18923,146,20090315,3,188.1,564.3
49287,1758,18923,146,20090315,3,48.013,144.039
49288,452,18923,146,20090315,3,208.9525,626.8575
49289,1415,18923,146,20090315,3,285.0,855.0
49290,478,18923,146,20090315,3,645.05,1935.15
49291,2389,18923,146,20090315,3,104.4905,313.4715
49292,714,18952,132,20090315,3,150.1,450.3
49293,1388,18923,146,20090315,3,31.3405,94.0215
49294,2410,18923,146,20090315,3,28.4905,85.4715
49295,768,18923,146,20090315,3,17.005,51.015
49296,2006,18923,146,20090315,3,90.2405,270.7215
49297,1307,18923,146,20090315,3,64.6,193.8
49298,1901,18923,146,20090315,3,265.9905,797.9715
49299,2276,18923,146,20090315,3,75.9525,227.8575
49300,2442,18923,146,20090315,3,9.4905,28.4715
49301,1270,18923,146,20090315,4,6.6025,26.41
49302,2143,18923,146,20090315,4,154.85,619.4
49303,1702,18923,146,20090315,4,16.1405,64.562
49304,2095,18923,146,20090315,4,1401.25,5605.0
49305,583,18946,266,20090315,4,238.45,953.8
49306,970,18923,146,20090315,4,188.1,752.4
49307,257,7086,56,20090315,4,407.55,1630.2
49308,226,18923,146,20090315,4,284.05,1136.2
49309,1362,18923,146,20090315,4,16.1405,64.562
49310,1579,18923,146,20090315,4,208.05,832.2
49311,279,18923,146,20090315,4,284.05,1136.2
49312,2098,18923,146,20090315,4,482.6,1930.4
49313,1019,18923,146,20090315,4,254.6,1018.4
49314,1043,18923,146,20090315,4,219.45,877.8
49315,2093,18923,146,20090315,4,482.6,1930.4
49316,694,18952,132,20090315,4,96.9,387.6
49317,906,18923,146,20090315,4,72.1905,288.762
49318,2126,18923,146,20090315,4,141.55,566.2
49319,1699,4815,48,20090315,4,6.536,26.144
49320,1699,4845,64,20090315,4,6.536,26.144
49321,53,7832,44,20090315,4,281.2,1124.8
49322,992,18923,146,20090315,4,275.5,1102.0
49323,1661,18923,146,20090315,4,5.225,20.9
49324,2189,18923,146,20090315,4,154.85,619.4
49325,1026,18923,146,20090315,4,188.1,752.4
49326,51,10767,44,20090315,4,189.9525,759.81
49327,1758,18923,146,20090315,4,48.013,192.052
49328,452,18923,146,20090315,4,208.9525,835.81
49329,1415,18923,146,20090315,4,285.0,1140.0
49330,2389,18923,146,20090315,4,104.4905,417.962
49331,1388,18923,146,20090315,4,31.3405,125.362
49332,1840,13513,48,20090315,4,1519.05,6076.2
49333,2410,18923,146,20090315,4,28.4905,113.962
49334,768,18923,146,20090315,4,17.005,68.02
49335,2006,18923,146,20090315,4,90.2405,360.962
49336,1307,18923,146,20090315,4,64.6,258.4
49337,2276,18923,146,20090315,4,75.9525,303.81
49338,2442,18923,146,20090315,4,9.4905,37.962
49339,1709,14463,16,20090316,1,65.2209,65.2209
49340,1709,14493,32,20090316,1,65.2209,65.2209
49341,1709,14498,7,20090316,1,65.2209,65.2209
49342,1709,14603,15,20090316,1,65.2209,65.2209
49343,1719,14659,12,20090316,1,65.2209,65.2209
49344,1719,14738,24,20090316,1,65.2209,65.2209
49345,1719,14780,33,20090316,1,65.2209,65.2209
49346,1719,14781,38,20090316,1,65.2209,65.2209
49347,1719,14795,24,20090316,1,65.2209,65.2209
49348,1709,15227,10,20090316,1,65.2209,65.2209
49349,1709,15228,18,20090316,1,65.2209,65.2209
49350,1709,15229,11,20090316,1,65.2209,65.2209
49351,357,18923,146,20090316,1,313.5,313.5
49352,394,18923,146,20090316,1,720.1,720.1
49353,384,18923,146,20090316,1,720.1,720.1
49354,393,18923,146,20090316,1,569.05,569.05
49355,60,19057,13,20090316,1,145.08,145.08
49356,60,19057,13,20090316,2,145.08,290.16
49357,357,18923,146,20090316,2,313.5,627.0
49358,394,18923,146,20090316,2,720.1,1440.2
49359,384,18923,146,20090316,2,720.1,1440.2
49360,393,18923,146,20090316,2,569.05,1138.1
49361,1709,14636,20,20090316,2,65.2209,130.4418
49362,1719,14652,8,20090316,2,65.2209,130.4418
49363,357,18923,146,20090316,3,313.5,940.5
49364,394,18923,146,20090316,3,720.1,2160.3
49365,60,19057,13,20090316,3,145.08,435.24
49366,357,18923,146,20090316,4,313.5,1254.0
