Date,DateKey,Year,Quarter,QuarterName,Month,MonthName,MonthShort,WeekOfYear,DayOfWeek,DayName,IsWeekend,YearMonth
2009-09-26,20090926,2009,3,Q3,9,September,Sep,39,6,Saturday,True,2009-09
2009-09-27,20090927,2009,3,Q3,9,September,Sep,39,7,Sunday,True,2009-09
2009-09-28,20090928,2009,3,Q3,9,September,Sep,40,1,Monday,False,2009-09
2009-09-29,20090929,2009,3,Q3,9,September,Sep,40,2,Tuesday,False,2009-09
2009-09-30,20090930,2009,3,Q3,9,September,Sep,40,3,Wednesday,False,2009-09
2009-10-01,20091001,2009,4,Q4,10,October,Oct,40,4,Thursday,False,2009-10
2009-10-02,20091002,2009,4,Q4,10,October,Oct,40,5,Friday,False,2009-10
2009-10-03,20091003,2009,4,Q4,10,October,Oct,40,6,Saturday,True,2009-10
2009-10-04,20091004,2009,4,Q4,10,October,Oct,40,7,Sunday,True,2009-10
2009-10-05,20091005,2009,4,Q4,10,October,Oct,41,1,Monday,False,2009-10
2009-10-06,20091006,2009,4,Q4,10,October,Oct,41,2,Tuesday,False,2009-10
2009-10-07,20091007,2009,4,Q4,10,October,Oct,41,3,Wednesday,False,2009-10
2009-10-08,20091008,2009,4,Q4,10,October,Oct,41,4,Thursday,False,2009-10
2009-10-09,20091009,2009,4,Q4,10,October,Oct,41,5,Friday,False,2009-10
2009-10-10,20091010,2009,4,Q4,10,October,Oct,41,6,Saturday,True,2009-10
2009-10-11,20091011,2009,4,Q4,10,October,Oct,41,7,Sunday,True,2009-10
2009-10-12,20091012,2009,4,Q4,10,October,Oct,42,1,Monday,False,2009-10
2009-10-13,20091013,2009,4,Q4,10,October,Oct,42,2,Tuesday,False,2009-10
2009-10-14,20091014,2009,4,Q4,10,October,Oct,42,3,Wednesday,False,2009-10
2009-10-15,20091015,2009,4,Q4,10,October,Oct,42,4,Thursday,False,2009-10
2009-10-16,20091016,2009,4,Q4,10,October,Oct,42,5,Friday,False,2009-10
2009-10-17,20091017,2009,4,Q4,10,October,Oct,42,6,Saturday,True,2009-10
2009-10-18,20091018,2009,4,Q4,10,October,Oct,42,7,Sunday,True,2009-10
2009-10-19,20091019,2009,4,Q4,10,October,Oct,43,1,Monday,False,2009-10
2009-10-20,20091020,2009,4,Q4,10,October,Oct,43,2,Tuesday,False,2009-10
2009-10-21,20091021,2009,4,Q4,10,October,Oct,43,3,Wednesday,False,2009-10
2009-10-22,20091022,2009,4,Q4,10,October,Oct,43,4,Thursday,False,2009-10
2009-10-23,20091023,2009,4,Q4,10,October,Oct,43,5,Friday,False,2009-10
2009-10-24,20091024,2009,4,Q4,10,October,Oct,43,6,Saturday,True,2009-10
2009-10-25,20091025,2009,4,Q4,10,October,Oct,43,7,Sunday,True,2009-10
2009-10-26,20091026,2009,4,Q4,10,October,Oct,44,1,Monday,False,2009-10
2009-10-27,20091027,2009,4,Q4,10,October,Oct,44,2,Tuesday,False,2009-10
2009-10-28,20091028,2009,4,Q4,10,October,Oct,44,3,Wednesday,False,2009-10
2009-10-29,20091029,2009,4,Q4,10,October,Oct,44,4,Thursday,False,2009-10
2009-10-30,20091030,2009,4,Q4,10,October,Oct,44,5,Friday,False,2009-10
2009-10-31,20091031,2009,4,Q4,10,October,Oct,44,6,Saturday,True,2009-10
2009-11-01,20091101,2009,4,Q4,11,November,Nov,44,7,Sunday,True,2009-11
2009-11-02,20091102,2009,4,Q4,11,November,Nov,45,1,Monday,False,2009-11
2009-11-03,20091103,2009,4,Q4,11,November,Nov,45,2,Tuesday,False,2009-11
2009-11-04,20091104,2009,4,Q4,11,November,Nov,45,3,Wednesday,False,2009-11
2009-11-05,20091105,2009,4,Q4,11,November,Nov,45,4,Thursday,False,2009-11
2009-11-06,20091106,2009,4,Q4,11,November,Nov,45,5,Friday,False,2009-11
2009-11-07,20091107,2009,4,Q4,11,November,Nov,45,6,Saturday,True,2009-11
2009-11-08,20091108,2009,4,Q4,11,November,Nov,45,7,Sunday,True,2009-11
2009-11-09,20091109,2009,4,Q4,11,November,Nov,46,1,Monday,False,2009-11
2009-11-10,20091110,2009,4,Q4,11,November,Nov,46,2,Tuesday,False,2009-11
2009-11-11,20091111,2009,4,Q4,11,November,Nov,46,3,Wednesday,False,2009-11
2009-11-12,20091112,2009,4,Q4,11,November,Nov,46,4,Thursday,False,2009-11
2009-11-13,20091113,2009,4,Q4,11,November,Nov,46,5,Friday,False,2009-11
2009-11-14,20091114,2009,4,Q4,11,November,Nov,46,6,Saturday,True,2009-11
2009-11-15,20091115,2009,4,Q4,11,November,Nov,46,7,Sunday,True,2009-11
2009-11-16,20091116,2009,4,Q4,11,November,Nov,47,1,Monday,False,2009-11
2009-11-17,20091117,2009,4,Q4,11,November,Nov,47,2,Tuesday,False,2009-11
2009-11-18,20091118,2009,4,Q4,11,November,Nov,47,3,Wednesday,False,2009-11
2009-11-19,20091119,2009,4,Q4,11,November,Nov,47,4,Thursday,False,2009-11
2009-11-20,20091120,2009,4,Q4,11,November,Nov,47,5,Friday,False,2009-11
2009-11-21,20091121,2009,4,Q4,11,November,Nov,47,6,Saturday,True,2009-11
2009-11-22,20091122,2009,4,Q4,11,November,Nov,47,7,Sunday,True,2009-11
2009-11-23,20091123,2009,4,Q4,11,November,Nov,48,1,Monday,False,2009-11
2009-11-24,20091124,2009,4,Q4,11,November,Nov,48,2,Tuesday,False,2009-11
2009-11-25,20091125,2009,4,Q4,11,November,Nov,48,3,Wednesday,False,2009-11
2009-11-26,20091126,2009,4,Q4,11,November,Nov,48,4,Thursday,False,2009-11
2009-11-27,20091127,2009,4,Q4,11,November,Nov,48,5,Friday,False,2009-11
2009-11-28,20091128,2009,4,Q4,11,November,Nov,48,6,Saturday,True,2009-11
2009-11-29,20091129,2009,4,Q4,11,November,Nov,48,7,Sunday,True,2009-11
2009-11-30,20091130,2009,4,Q4,11,November,Nov,49,1,Monday,False,2009-11
2009-12-01,20091201,2009,4,Q4,12,December,Dec,49,2,Tuesday,False,2009-12
2009-12-02,20091202,2009,4,Q4,12,December,Dec,49,3,Wednesday,False,2009-12
2009-12-03,20091203,2009,4,Q4,12,December,Dec,49,4,Thursday,False,2009-12
2009-12-04,20091204,2009,4,Q4,12,December,Dec,49,5,Friday,False,2009-12
2009-12-05,20091205,2009,4,Q4,12,December,Dec,49,6,Saturday,True,2009-12
2009-12-06,20091206,2009,4,Q4,12,December,Dec,49,7,Sunday,True,2009-12
2009-12-07,20091207,2009,4,Q4,12,December,Dec,50,1,Monday,False,2009-12
2009-12-08,20091208,2009,4,Q4,12,December,Dec,50,2,Tuesday,False,2009-12
2009-12-09,20091209,2009,4,Q4,12,December,Dec,50,3,Wednesday,False,2009-12
2009-12-10,20091210,2009,4,Q4,12,December,Dec,50,4,Thursday,False,2009-12
2009-12-11,20091211,2009,4,Q4,12,December,Dec,50,5,Friday,False,2009-12
2009-12-12,20091212,2009,4,Q4,12,December,Dec,50,6,Saturday,True,2009-12
2009-12-13,20091213,2009,4,Q4,12,December,Dec,50,7,Sunday,True,2009-12
2009-12-14,20091214,2009,4,Q4,12,December,Dec,51,1,Monday,False,2009-12
2009-12-15,20091215,2009,4,Q4,12,December,Dec,51,2,Tuesday,False,2009-12
2009-12-16,20091216,2009,4,Q4,12,December,Dec,51,3,Wednesday,False,2009-12
2009-12-17,20091217,2009,4,Q4,12,December,Dec,51,4,Thursday,False,2009-12
2009-12-18,20091218,2009,4,Q4,12,December,Dec,51,5,Friday,False,2009-12
2009-12-19,20091219,2009,4,Q4,12,December,Dec,51,6,Saturday,True,2009-12
2009-12-20,20091220,2009,4,Q4,12,December,Dec,51,7,Sunday,True,2009-12
2009-12-21,20091221,2009,4,Q4,12,December,Dec,52,1,Monday,False,2009-12
2009-12-22,20091222,2009,4,Q4,12,December,Dec,52,2,Tuesday,False,2009-12
2009-12-23,20091223,2009,4,Q4,12,December,Dec,52,3,Wednesday,False,2009-12
2009-12-24,20091224,2009,4,Q4,12,December,Dec,52,4,Thursday,False,2009-12
2009-12-25,20091225,2009,4,Q4,12,December,Dec,52,5,Friday,False,2009-12
2009-12-26,20091226,2009,4,Q4,12,December,Dec,52,6,Saturday,True,2009-12
2009-12-27,20091227,2009,4,Q4,12,December,Dec,52,7,Sunday,True,2009-12
2009-12-28,20091228,2009,4,Q4,12,December,Dec,53,1,Monday,False,2009-12
2009-12-29,20091229,2009,4,Q4,12,December,Dec,53,2,Tuesday,False,2009-12
2009-12-30,20091230,2009,4,Q4,12,December,Dec,53,3,Wednesday,False,2009-12
2009-12-31,20091231,2009,4,Q4,12,December,Dec,53,4,Thursday,False,2009-12
